sc	rl	cl	kl	rh	ch	kh
695	13.14	171.1	210.5	11	6	6
696	33.19	175.25	33.19	13	6	2
697	16.85	310.29	16.85	6	8	2
698	60.09	248.49	355.73	11	6	11
699	37.1	149.72	37.1	12	4	2
700	58.17	314.31	58.17	11	8	2
701	53.39	378.73	62.79	10	7	3
702	62.72	229.6	105.16	15	6	4
703	29.3	145.6	106.42	11	5	3
704	58.56	257.08	78.32	13	7	3
705	52.78	193.02	52.78	14	8	2
706	54.82	223.62	655.0	14	6	16
707	62.34	241.8	1363.7	15	6	31
708	37.26	138.78	220.54	9	5	7
709	62.03	171.53	123.75	14	4	3
710	77.14	216.18	186.74	13	5	5
711	43.73	212.83	114.03	10	5	3
712	59.75	101.71	279.75	13	3	6
713	8.06	80.78	323.48	6	4	6
714	36.93	189.03	162.43	10	5	4
715	55.76	55.76	110.06	10	2	3
716	44.97	158.29	47.53	15	5	3
717	61.85	192.33	189.93	12	6	4
718	44.16	233.08	44.16	9	8	2
719	54.51	189.45	54.51	14	6	2
720	33.63	281.23	33.63	9	8	2
721	58.06	172.82	256.16	11	6	8
722	45.56	141.84	99.84	10	4	3
723	25.9	91.06	488.64	12	4	13
724	30.03	248.85	141.17	13	6	3
725	8.22	51.68	77.12	7	3	3
726	43.46	138.98	567.02	12	5	15
727	14.27	54.93	81.95	7	4	3
728	59.56	231.8	349.1	12	6	9
729	32.42	221.0	53.38	9	6	3
730	60.62	120.16	76.56	14	6	3
731	41.38	312.34	100.82	10	7	3
732	57.57	238.05	81.55	12	5	3
733	64.61	210.45	181.37	15	8	4
734	50.1	115.3	96.74	11	4	3
735	22.0	123.82	258.32	6	6	10
736	70.15	206.57	93.55	16	5	3
737	21.14	104.12	549.84	11	4	13
738	72.65	250.17	488.25	17	6	12
739	46.24	197.42	46.24	10	6	2
740	50.66	187.02	69.34	14	8	3
741	39.51	255.89	80.39	16	6	3
742	68.13	213.69	87.11	17	6	3
743	71.83	291.91	95.23	15	7	3
744	30.49	123.15	37.21	9	5	3
745	27.42	98.28	75.42	12	5	3
746	54.51	54.51	131.43	13	2	4
747	29.32	148.86	162.06	10	6	4
748	58.87	205.77	131.53	11	7	3
749	17.41	17.41	17.41	3	2	2
750	62.97	239.97	478.51	13	6	12
751	16.16	230.58	218.12	9	7	9
752	39.67	297.25	233.21	8	8	6
753	41.28	208.02	188.14	11	7	9
754	58.86	195.52	82.26	16	6	3
755	42.36	171.7	65.76	11	6	3
756	34.69	131.39	34.69	12	4	2
757	37.87	141.81	92.15	11	4	3
758	44.69	190.77	161.65	12	6	4
759	30.47	301.89	111.71	11	8	5
760	54.05	151.27	99.41	11	5	3
761	31.58	168.26	152.76	7	6	5
762	75.3	267.56	136.24	17	7	4
763	18.26	131.3	152.86	6	4	5
764	4.59	153.29	671.57	4	5	21
765	47.23	235.31	47.23	12	7	2
766	64.05	301.29	64.05	15	6	2
767	54.74	146.06	105.66	12	5	4
768	35.53	176.59	107.81	9	6	3
769	72.15	145.63	161.19	16	5	4
770	17.3	252.24	70.9	8	6	3
771	45.39	235.17	226.81	11	5	7
772	38.8	95.26	98.24	11	3	3
773	55.89	204.63	84.49	11	5	4
774	60.43	159.19	69.83	12	5	3
775	11.2	287.04	164.28	10	7	4
776	65.45	338.23	193.79	14	7	4
777	16.26	227.2	110.22	6	5	3
778	49.57	269.07	151.39	12	8	4
779	63.63	137.13	361.71	14	4	10
780	40.11	197.87	124.91	11	5	3
781	43.6	242.86	43.6	11	6	2
782	72.54	142.36	94.8	15	4	4
783	67.71	334.83	555.99	12	7	15
784	32.2	300.82	32.2	12	7	2
785	48.57	268.45	48.57	15	7	2
786	19.04	200.0	485.62	8	6	12
787	38.62	194.2	176.58	8	5	7
788	27.32	227.86	33.1	8	6	3
789	56.71	136.27	139.51	12	4	4
790	73.11	304.95	73.11	16	7	2
791	32.91	305.67	32.91	10	8	2
792	24.52	210.7	145.38	9	5	4
793	22.68	136.96	169.5	12	5	4
794	58.88	241.32	58.88	12	8	2
795	36.65	211.11	472.67	9	5	12
796	50.03	258.15	325.19	13	6	10
797	28.34	209.96	122.08	13	6	3
798	62.36	62.36	77.42	14	2	3
799	53.01	271.93	326.45	12	6	10
800	71.76	147.08	196.8	16	4	5
801	70.37	268.67	70.37	16	7	2
802	55.23	205.17	307.69	14	6	9
803	51.44	320.3	129.62	16	7	3
804	42.15	184.09	172.23	12	6	5
805	27.06	384.32	126.9	10	9	3
806	58.36	180.76	135.56	14	5	4
807	10.67	329.29	45.83	8	7	3
808	36.58	287.34	36.58	12	8	2
809	56.91	248.67	66.31	15	7	3
810	48.71	224.09	108.03	12	7	4
811	43.23	151.03	497.97	11	6	13
812	52.41	522.93	89.59	15	9	3
813	39.85	354.17	94.13	11	9	3
814	27.19	242.07	106.41	11	7	3
815	45.04	149.42	356.36	8	7	7
816	24.67	73.25	108.33	6	4	3
817	49.47	232.37	124.77	11	8	4
818	28.16	230.3	100.0	11	6	3
819	18.45	206.31	149.81	9	5	5
820	49.77	160.03	90.21	9	6	4
821	30.2	288.06	230.04	9	8	7
822	1.19	176.03	1030.81	3	5	23
823	32.8	241.02	53.34	10	7	3
824	39.72	182.06	223.18	10	6	5
825	56.38	186.14	228.12	13	4	6
826	57.09	352.05	89.61	12	8	3
827	67.49	67.49	165.25	15	2	6
828	14.28	164.02	60.92	7	6	3
829	72.58	231.88	98.64	16	6	4
830	66.81	145.89	68.77	14	6	3
831	54.97	219.39	109.83	13	7	3
832	54.84	275.14	148.36	17	8	4
833	40.35	226.23	256.31	8	7	6
834	50.66	326.86	567.86	12	7	11
835	54.14	247.8	339.14	14	8	9
836	4.84	175.62	200.62	6	5	6
837	57.38	226.36	208.86	14	7	6
838	3.33	335.73	3.33	4	7	2
839	25.4	36.88	208.42	11	3	6
840	57.98	337.94	57.98	8	8	2
841	46.95	287.25	281.01	9	6	9
842	44.54	279.4	64.22	10	8	3
843	65.59	170.65	171.15	13	5	4
844	62.4	204.04	139.64	9	6	5
845	59.94	330.28	150.96	11	9	5
846	20.81	220.25	20.81	7	9	2
847	36.71	209.15	158.75	7	6	6
848	31.76	205.06	86.04	7	5	3
849	32.88	255.88	51.06	8	7	3
850	53.54	194.1	108.8	17	5	3
851	34.46	227.56	110.88	16	5	3
852	10.83	56.51	51.71	4	3	3
853	50.97	290.47	148.87	10	6	4
854	66.6	138.16	112.66	15	4	5
855	68.71	223.85	92.11	15	5	3
856	45.14	292.14	156.82	17	7	4
857	64.58	186.46	145.88	13	4	4
858	56.85	174.45	66.25	12	5	3
859	62.07	279.29	116.35	13	6	3
860	43.8	168.74	243.64	12	7	7
861	49.61	242.59	127.41	10	6	4
862	29.17	291.85	29.17	8	8	2
863	19.32	169.74	127.02	8	6	5
864	37.52	297.2	237.42	12	8	7
865	51.28	175.04	453.96	9	5	12
866	63.31	221.57	78.25	12	6	3
867	45.82	320.8	45.82	8	7	2
868	32.53	164.55	157.59	13	4	4
869	8.0	166.98	98.42	8	5	3
870	55.31	234.55	425.59	10	7	12
871	33.7	170.6	33.7	12	6	2
872	63.08	271.54	252.16	14	6	9
873	28.13	54.21	82.41	7	3	3
874	69.27	274.93	69.27	13	9	2
875	16.64	201.34	191.96	6	7	6
876	59.51	243.75	113.79	15	7	3
877	45.01	139.41	58.71	11	6	3
878	46.14	309.38	205.2	11	8	6
879	59.09	224.63	59.09	13	7	3
880	35.17	214.87	89.45	8	6	3
881	26.12	143.4	352.3	12	3	11
882	81.22	221.0	1052.24	16	6	24
883	12.99	164.27	285.81	7	5	8
884	41.16	291.72	382.36	10	7	10
885	36.36	174.78	130.34	15	5	5
886	56.64	335.42	56.64	14	8	2
887	6.78	159.26	40.42	7	6	3
888	61.4	174.88	108.04	16	6	3
889	39.55	143.81	115.29	9	5	4
890	56.82	216.6	56.82	12	6	2
891	55.36	310.36	55.36	10	9	2
892	57.33	95.03	115.03	12	3	4
893	57.3	334.92	319.24	13	7	8
894	22.2	120.96	112.14	10	3	4
895	37.52	200.86	316.84	10	5	7
896	25.09	230.95	82.49	9	7	3
897	47.66	174.16	139.18	11	6	4
898	65.39	121.41	426.47	12	3	12
899	24.82	236.54	190.86	9	6	4
900	36.37	195.61	208.73	8	6	7
901	53.0	392.74	53.0	12	8	2
902	35.55	153.45	55.99	11	6	3
903	31.18	221.18	85.46	11	6	3
904	65.96	172.0	153.68	13	6	3
905	62.71	92.83	187.25	15	5	5
906	17.74	179.18	390.26	11	5	11
907	35.02	151.84	135.3	8	5	5
908	13.37	130.69	75.31	7	4	4
909	64.91	135.97	124.35	14	5	3
910	51.7	245.54	51.7	12	7	2
911	27.84	254.88	134.8	12	7	4
912	53.85	334.35	89.23	13	8	4
913	69.16	117.66	154.12	15	5	4
914	18.23	216.75	373.41	8	5	13
915	54.2	256.5	54.2	10	8	2
916	33.04	150.38	166.48	12	5	4
917	49.13	247.91	546.69	12	5	17
918	69.62	211.7	490.92	13	6	13
919	32.79	213.57	254.39	8	7	6
920	32.91	243.61	32.91	13	6	2
921	3.68	221.42	681.88	5	5	17
922	18.49	149.37	18.49	8	4	2
923	50.76	218.78	74.16	12	8	3
924	33.39	161.51	56.79	8	5	3
925	63.1	269.16	63.1	15	7	2
926	43.35	124.99	117.15	9	6	4
927	16.95	222.61	394.21	10	6	9
928	53.4	323.36	67.1	10	7	3
929	21.84	230.16	21.84	11	8	2
930	34.9	64.36	133.28	10	4	5
931	67.28	241.84	67.28	15	5	2
932	56.65	146.81	444.61	13	4	10
933	27.39	44.91	452.83	9	3	14
934	15.38	137.34	184.08	7	3	7
935	39.69	39.69	116.25	14	2	3
936	40.74	381.86	40.74	11	8	2
937	56.01	126.11	182.79	13	5	4
938	36.2	216.06	355.34	10	6	8
939	36.1	113.0	156.08	11	4	5
940	28.07	249.45	37.47	10	7	3
941	45.97	157.51	45.97	10	7	2
942	32.34	304.04	77.36	7	7	3
943	54.07	62.21	249.29	8	3	7
944	52.97	207.69	52.97	9	6	2
945	44.69	322.65	44.69	13	8	2
946	33.44	117.44	140.36	10	4	5
947	51.62	231.98	294.88	13	5	6
948	7.61	295.51	7.61	8	7	2
949	55.78	366.4	55.78	14	9	2
950	12.51	343.29	337.29	9	9	9
951	57.47	219.85	200.93	15	5	5
952	16.99	306.23	34.49	10	8	3
953	68.26	328.1	1012.96	18	9	22
954	69.71	171.17	93.69	15	4	3
955	60.13	202.77	259.53	15	5	6
956	26.88	277.54	103.42	11	6	3
957	24.98	195.12	35.32	9	6	3
958	53.34	230.54	57.12	13	6	3
959	31.37	194.45	124.07	7	7	4
960	46.06	183.48	46.06	12	7	2
961	35.81	119.21	72.79	14	5	3
962	56.73	156.99	103.43	13	6	3
963	29.7	201.66	103.68	10	7	4
964	31.87	233.55	292.51	12	6	7
965	50.47	89.27	115.63	15	4	4
966	53.52	299.38	87.24	13	8	4
967	33.43	287.43	33.43	10	8	2
968	33.1	190.9	33.1	9	6	2
969	40.58	340.04	40.58	12	8	2
970	54.23	276.15	590.09	14	7	14
971	76.85	342.69	184.49	18	6	4
972	57.62	215.54	81.46	15	6	4
973	43.13	324.37	43.13	12	8	2
974	46.98	206.22	46.98	10	6	2
975	25.98	280.1	127.16	11	7	3
976	61.38	61.38	197.5	13	2	5
977	54.85	108.61	57.73	14	4	3
978	46.0	188.62	112.46	13	4	4
979	61.33	146.21	61.33	9	5	2
980	17.08	323.42	102.5	8	8	3
981	24.44	286.04	24.44	11	7	2
982	45.85	302.99	45.85	15	8	2
983	64.8	152.76	74.08	14	5	3
984	35.45	88.81	90.83	9	3	4
985	6.25	164.27	339.15	5	5	7
986	23.8	293.82	123.1	6	8	4
987	41.89	73.01	178.47	8	3	5
988	31.5	305.2	182.72	9	9	5
989	48.82	331.02	48.82	11	7	2
990	46.53	374.39	708.87	11	8	20
991	72.09	156.53	82.09	17	6	3
992	41.58	81.42	86.6	11	4	3
993	34.7	85.36	820.88	7	4	19
994	84.76	223.04	234.34	18	5	6
995	55.47	382.91	590.97	12	7	15
996	46.02	206.52	75.94	12	5	4
997	55.56	180.1	127.28	14	4	4
998	72.06	72.68	232.7	17	3	5
999	32.62	168.32	86.9	10	6	3
1000	20.97	201.15	20.97	11	7	2
1001	53.47	283.73	324.11	12	6	7
1002	34.92	179.38	99.76	9	5	4
1003	31.22	126.98	35.56	12	4	3
1004	62.27	185.67	62.27	14	7	2
1005	48.3	281.0	145.02	11	7	5
1006	42.07	260.59	116.93	13	6	4
1007	50.23	250.13	219.03	10	6	6
1008	46.78	275.6	175.94	8	7	4
1009	57.82	231.28	76.16	12	7	3
1010	42.75	284.17	42.75	13	7	2
1011	41.57	157.51	145.75	12	5	4
1012	72.68	120.9	165.22	15	4	5
1013	48.22	145.54	598.6	7	6	19
1014	30.73	242.59	30.73	12	7	2
1015	42.2	312.56	208.08	15	7	5
1016	16.4	359.42	130.14	7	9	3
1017	61.9	252.3	175.54	14	7	4
1018	56.85	266.95	72.97	13	6	3
1019	26.57	327.01	536.85	11	8	13
1020	68.76	212.6	68.76	14	7	2
1021	78.74	167.82	78.74	16	6	3
1022	19.78	144.86	150.14	9	4	5
1023	46.52	241.9	100.1	11	7	3
1024	22.97	173.43	116.93	12	6	3
1025	48.14	174.36	68.68	12	6	3
1026	62.3	368.84	72.28	16	8	3
1027	39.02	229.96	288.26	10	6	7
1028	59.63	202.69	59.63	12	7	2
1029	63.27	279.69	63.27	13	6	2
1030	68.75	387.27	193.27	16	8	5
1031	61.16	264.14	61.16	15	8	2
1032	7.89	254.75	7.89	6	6	2
1033	33.31	296.95	410.93	13	6	9
1034	10.41	98.49	109.61	8	3	3
1035	66.05	269.81	111.75	15	7	4
1036	67.3	230.94	98.24	15	6	4
1037	40.85	318.11	64.25	11	8	3
1038	51.44	189.24	243.96	12	5	6
1039	47.88	159.42	57.28	9	5	3
1040	42.17	110.25	96.01	9	4	3
1041	34.38	41.74	112.18	12	3	5
1042	69.62	186.58	184.64	16	4	4
1043	63.47	396.29	149.49	14	9	5
1044	20.54	187.88	243.22	6	5	6
1045	72.23	245.79	151.27	14	7	5
1046	38.45	222.67	92.73	9	7	3
1047	67.31	284.57	76.17	13	7	3
1048	48.23	93.21	144.75	12	4	3
1049	9.12	198.48	158.28	9	7	4
1050	32.32	305.42	1010.38	9	8	25
1051	45.8	298.4	45.8	8	7	2
1052	46.08	244.06	77.94	12	7	4
1053	26.78	225.16	266.68	9	7	6
1054	36.8	196.42	212.22	10	5	7
1055	56.13	216.87	145.71	13	6	5
1056	51.4	355.62	163.24	13	7	4
1057	45.46	86.48	270.32	12	4	7
1058	36.02	164.44	39.12	9	7	3
1059	48.77	157.63	48.77	13	5	3
1060	36.26	216.42	98.4	13	6	3
1061	23.46	264.56	23.46	12	8	2
1062	64.01	158.51	448.57	14	4	10
1063	55.01	181.23	69.01	12	6	3
1064	81.74	201.58	193.14	18	5	4
1065	40.0	224.54	99.44	11	7	3
1066	48.88	252.34	48.88	11	7	2
1067	35.97	182.61	212.65	11	6	7
1068	52.63	365.69	147.21	13	8	6
1069	33.9	101.12	494.22	10	3	11
1070	37.13	275.59	131.95	11	6	4
1071	31.22	260.26	31.22	7	7	2
1072	44.21	114.01	48.71	13	3	3
1073	22.4	155.86	245.56	7	5	8
1074	47.64	265.42	47.64	13	7	2
1075	32.66	159.44	274.4	13	4	6
1076	13.12	200.44	144.8	7	7	4
1077	25.99	368.75	277.51	9	8	8
1078	59.59	290.65	68.59	15	7	3
1079	60.38	197.6	85.54	14	6	3
1080	38.64	157.42	62.04	12	6	3
1081	68.98	214.88	74.84	14	5	3
1082	59.67	244.55	59.67	16	7	2
1083	29.29	156.47	107.47	10	6	3
1084	53.21	166.47	53.21	10	7	2
1085	68.03	167.35	387.29	13	5	10
1086	52.25	186.97	84.07	14	4	4
1087	38.22	232.26	92.5	8	7	3
1088	48.43	347.09	238.53	17	8	6
1089	36.93	218.35	36.93	12	6	2
1090	59.58	328.34	113.86	20	7	3
1091	63.96	194.68	161.36	15	5	4
1092	49.27	354.43	111.19	12	8	3
1093	35.89	178.19	81.05	10	7	3
1094	10.52	214.32	126.3	10	5	5
1095	51.57	202.77	105.85	13	6	3
1096	70.19	166.91	128.41	17	4	3
1097	30.87	255.05	30.87	11	5	2
1098	54.48	476.6	114.62	12	9	4
1099	56.86	258.0	56.86	13	7	2
1100	69.04	162.54	126.22	18	4	3
1101	12.74	118.24	217.86	5	4	5
1102	25.68	173.52	185.16	11	5	5
1103	29.4	246.2	159.74	12	6	4
1104	38.91	284.85	103.71	9	7	4
1105	22.93	250.67	321.29	8	6	10
1106	9.73	51.99	9.73	7	4	2
1107	64.22	208.02	86.48	17	5	4
1108	30.48	161.06	93.82	8	5	5
1109	11.61	151.81	720.29	10	4	14
1110	6.44	129.66	78.82	8	5	3
1111	52.18	106.16	146.86	14	5	6
1112	56.8	158.3	67.52	13	5	3
1113	53.94	351.14	53.94	13	8	2
1114	14.77	304.73	14.77	8	8	2
1115	58.67	104.01	68.67	10	4	3
1116	6.08	274.54	136.74	5	7	6
1117	31.32	163.66	31.32	10	7	2
1118	22.99	169.71	179.55	9	6	5
1119	49.12	282.02	90.52	15	7	3
1120	43.41	201.71	585.21	11	6	19
1121	63.84	248.6	128.16	14	6	4
1122	54.68	192.08	93.68	10	4	5
1123	25.85	336.61	47.73	8	8	3
1124	58.77	253.15	204.71	14	6	5
1125	42.19	197.01	96.47	10	6	3
1126	59.25	324.37	86.89	14	7	4
1127	52.51	286.57	52.51	13	7	2
1128	22.6	283.32	22.6	11	7	2
1129	56.7	146.54	136.36	12	6	5
1130	25.89	380.51	285.19	10	9	7
1131	49.75	125.59	49.75	10	5	2
1132	40.38	172.42	40.38	12	4	2
1133	30.74	185.84	30.74	9	5	2
1134	56.14	299.64	56.14	11	8	2
1135	31.43	150.61	31.43	12	5	2
1136	56.4	336.5	56.4	13	7	2
1137	37.34	329.04	67.32	12	9	4
1138	41.38	180.2	117.88	12	5	3
1139	31.28	85.88	90.0	11	4	3
1140	49.41	149.51	72.81	9	5	3
1141	34.03	166.01	34.03	11	5	2
1142	32.06	58.9	76.94	7	4	3
1143	61.49	328.75	76.67	9	6	3
1144	15.93	217.85	178.89	8	5	5
1145	59.31	59.31	76.89	12	2	3
1146	51.32	282.78	245.96	8	8	7
1147	22.7	162.48	136.16	13	6	4
1148	47.5	359.52	625.78	9	8	17
1149	30.75	229.75	165.59	12	7	5
1150	51.46	174.64	81.58	13	6	3
1151	53.22	190.26	133.08	13	6	4
1152	8.16	202.16	102.26	6	6	4
1153	45.71	200.65	55.71	9	7	3
1154	22.45	195.99	875.51	10	6	23
1155	59.38	398.86	59.38	12	9	2
1156	44.16	113.82	44.16	9	4	2
1157	19.18	209.74	59.48	11	5	3
1158	71.55	244.29	95.53	12	8	3
1159	68.55	377.41	68.55	14	9	2
1160	41.88	321.42	87.36	12	9	3
1161	61.15	196.45	105.45	12	7	4
1162	14.05	218.85	182.75	7	6	6
1163	28.22	130.68	134.22	11	5	4
1164	46.67	126.65	46.67	9	5	2
1165	32.33	245.45	32.33	11	8	2
1166	48.3	210.16	398.88	13	6	9
1167	49.12	216.54	186.64	9	6	4
1168	51.81	260.71	104.99	10	6	5
1169	63.29	257.05	725.63	13	6	20
1170	60.64	163.38	134.8	14	4	6
1171	15.96	63.26	48.22	11	3	3
1172	58.45	438.31	182.97	14	10	5
1173	64.88	151.02	189.4	12	6	5
1174	33.5	51.02	247.98	7	3	7
1175	31.3	209.04	156.06	7	6	4
1176	54.69	190.53	133.89	12	5	5
1177	38.36	291.02	38.36	9	7	2
1178	42.3	215.06	59.88	13	5	3
1179	12.92	160.22	16.16	10	6	3
1180	63.07	318.73	63.07	13	8	2
1181	36.62	401.86	78.14	8	8	4
1182	28.6	313.82	82.88	7	8	3
1183	72.08	369.32	75.86	16	8	3
1184	40.49	244.95	40.49	11	7	2
1185	35.23	164.43	235.49	11	5	6
1186	5.67	159.37	230.61	6	5	6
1187	73.73	73.73	192.91	18	2	5
1188	26.67	289.31	54.69	11	6	3
1189	51.31	232.33	114.61	14	6	4
1190	35.31	68.57	253.19	10	3	6
1191	51.68	267.84	51.68	8	7	2
1192	34.19	225.11	89.05	10	6	3
1193	50.45	252.51	157.25	10	6	4
1194	28.1	207.2	265.7	11	6	6
1195	68.39	317.91	124.19	13	7	5
1196	41.38	154.06	296.78	14	5	8
1197	39.08	327.5	282.18	9	6	6
1198	52.89	192.27	76.29	8	6	3
1199	63.34	238.8	122.26	12	6	4
1200	54.61	284.71	54.61	18	8	2
1201	24.34	159.18	175.62	8	5	5
1202	48.48	228.9	62.18	11	6	3
1203	18.18	147.2	18.18	10	5	2
1204	49.68	56.76	203.1	8	4	6
1205	43.51	94.69	66.91	9	4	3
1206	13.21	138.17	68.47	5	5	3
1207	65.52	246.46	592.58	16	6	13
1208	15.98	184.68	85.82	12	5	3
1209	43.99	334.55	98.27	13	8	3
1210	25.62	275.0	124.54	9	7	3
1211	16.87	189.39	175.23	7	6	4
1212	38.1	215.44	274.74	13	7	8
1213	64.51	316.39	64.51	14	7	2
1214	77.91	255.27	77.91	19	7	2
1215	53.67	85.19	509.83	11	3	13
1216	48.57	246.49	48.57	9	7	2
1217	52.69	147.51	192.63	12	5	5
1218	81.68	206.28	417.12	18	6	9
1219	6.5	261.9	205.66	5	7	6
1220	29.45	247.27	126.85	9	7	4
1221	1.25	361.69	222.53	4	9	5
1222	64.59	270.81	119.45	15	6	3
1223	62.33	114.83	68.13	14	4	3
1224	74.57	127.95	214.51	16	5	5
1225	64.92	129.56	126.9	12	4	3
1226	39.95	278.31	50.29	11	8	3
1227	21.68	294.0	21.68	10	8	2
1228	47.28	194.66	203.24	8	8	4
1229	27.17	234.19	201.13	9	6	6
1230	22.57	142.47	22.57	10	5	2
1231	9.34	255.78	9.34	5	7	2
1232	24.66	198.28	469.98	11	6	13
1233	47.63	395.47	172.91	15	9	6
1234	31.96	197.14	421.68	11	5	11
1235	54.13	285.35	77.53	13	8	3
1236	59.33	137.83	78.57	10	5	3
1237	71.39	174.59	87.31	17	5	3
1238	37.38	154.3	97.42	10	6	4
1239	51.72	136.08	72.6	14	5	3
1240	12.64	223.54	128.9	9	7	3
1241	31.28	324.96	31.28	10	9	2
1242	53.01	278.09	53.01	15	7	2
1243	57.64	179.82	57.64	10	6	2
1244	54.83	193.55	127.61	15	6	4
1245	35.07	304.75	429.61	9	8	12
1246	48.84	262.54	48.84	16	7	2
1247	46.87	186.33	137.83	13	6	4
1248	14.75	233.03	14.75	7	7	2
1249	36.68	229.22	59.34	11	6	3
1250	56.52	198.04	60.42	13	5	3
1251	50.75	186.23	264.63	9	5	5
1252	40.26	210.58	542.74	11	7	14
1253	23.07	157.29	23.07	10	6	2
1254	62.06	187.78	176.78	15	7	5
1255	1.93	202.99	142.27	3	6	4
1256	28.31	165.65	119.29	10	5	3
1257	66.19	383.73	66.19	17	9	2
1258	50.96	250.48	165.48	14	7	4
1259	40.79	181.29	59.13	11	5	3
1260	57.68	185.02	71.38	14	5	3
1261	50.71	416.47	50.71	12	8	2
1262	15.83	210.07	56.71	7	7	3
1263	56.87	362.85	379.81	8	8	11
1264	27.63	186.55	229.73	8	6	6
1265	60.77	287.33	138.35	19	7	3
1266	28.79	250.91	28.79	11	5	2
1267	68.47	255.43	299.01	15	6	7
1268	59.04	272.64	188.3	16	7	6
1269	49.94	170.8	276.18	10	7	10
1270	45.08	140.3	172.02	10	4	4
1271	58.29	183.97	68.29	15	5	3
1272	59.02	230.3	59.02	13	6	2
1273	48.28	176.74	70.06	10	6	4
1274	28.35	197.27	179.47	11	5	5
1275	18.21	207.01	67.99	10	6	3
1276	51.98	133.86	99.2	13	5	3
1277	28.47	101.45	127.07	14	4	5
1278	55.32	162.06	212.82	11	6	6
1279	56.74	203.96	56.74	12	5	2
1280	52.07	281.71	52.07	15	8	2
1281	35.37	173.89	113.69	8	5	4
1282	58.26	286.44	128.56	11	8	3
1283	39.59	384.83	39.59	11	8	2
1284	38.76	254.26	284.96	9	6	7
1285	43.18	108.9	52.58	8	4	3
1286	72.95	100.21	130.21	17	3	3
1287	44.75	255.71	290.59	12	6	8
1288	58.21	128.23	732.23	10	5	24
1289	49.63	147.03	110.63	18	4	3
1290	69.39	247.13	332.93	18	6	8
1291	26.63	186.81	26.63	8	5	2
1292	23.24	105.88	76.7	8	5	3
1293	40.17	243.51	125.51	14	6	4
1294	65.24	311.44	306.72	14	7	9
1295	51.63	229.99	125.49	12	7	4
1296	27.9	100.12	47.66	10	3	3
1297	62.58	213.82	195.1	15	7	6
1298	67.05	190.21	122.31	15	5	3
1299	72.15	328.15	245.37	14	8	5
1300	37.08	195.62	37.08	8	6	2
1301	49.66	326.18	77.18	11	7	4
1302	56.83	144.95	81.91	12	5	6
1303	52.99	76.97	63.43	12	3	3
1304	49.97	154.05	49.97	14	5	2
1305	41.23	402.03	116.09	11	8	4
1306	77.64	94.14	151.06	17	4	4
1307	49.46	49.46	49.46	10	2	2
1308	49.79	294.41	49.79	16	6	2
1309	45.55	117.49	284.79	11	4	8
1310	59.73	324.33	281.97	11	8	7
1311	20.55	249.45	108.05	8	5	3
1312	58.5	316.82	58.5	14	7	2
1313	48.58	233.36	48.58	12	8	2
1314	57.94	318.84	100.98	13	8	4
1315	32.4	154.94	150.26	8	6	5
1316	41.8	219.78	82.0	8	6	3
1317	61.38	109.94	215.66	14	4	5
1318	50.12	246.24	146.36	11	5	4
1319	52.54	323.86	283.46	14	7	10
1320	38.04	283.98	196.36	12	6	8
1321	52.74	149.6	558.94	15	3	14
1322	60.94	219.62	190.5	16	6	5
1323	11.1	205.98	216.14	8	7	7
1324	26.18	306.86	557.46	10	8	13
1325	57.09	153.33	274.49	14	4	6
1326	29.42	175.24	84.68	6	6	3
1327	73.85	245.89	145.03	18	5	4
1328	21.89	179.67	164.31	12	5	4
1329	63.15	252.35	73.85	10	6	3
1330	9.65	298.81	9.65	8	7	2
1331	57.99	167.73	104.63	12	6	3
1332	42.34	223.14	42.34	8	7	2
1333	52.66	344.96	245.34	10	8	8
1334	14.32	194.0	288.26	11	5	8
1335	39.17	232.67	39.17	9	6	2
1336	11.62	125.54	80.8	10	4	3
1337	1.83	245.59	113.13	4	7	3
1338	72.86	225.24	95.52	15	6	3
1339	23.07	157.29	23.07	10	6	2
1340	44.06	178.9	221.32	9	6	7
1341	58.76	85.36	520.66	15	3	14
1342	27.32	124.94	102.86	7	4	3
1343	24.52	253.76	24.52	9	6	2
1344	48.45	268.37	395.81	9	7	9
1345	36.21	198.03	36.21	8	7	2
1346	64.33	216.07	73.71	11	5	3
1347	53.12	244.82	53.12	9	7	2
1348	46.82	143.98	292.9	14	4	6
1349	33.27	198.67	116.11	9	6	5
1350	61.2	143.0	235.94	12	3	8
1351	64.85	108.65	102.69	14	5	4
1352	58.09	167.73	241.05	16	5	5
1353	42.75	177.69	60.69	12	4	3
1354	30.72	248.44	173.06	7	8	6
1355	21.02	263.58	21.02	9	6	2
1356	49.03	306.57	57.67	12	9	3
1357	35.03	179.07	130.23	9	6	4
1358	15.4	175.52	192.62	9	6	5
1359	63.33	327.05	86.73	12	7	3
1360	53.53	208.21	76.93	15	6	3
1361	38.67	353.75	165.55	8	8	6
1362	28.97	218.91	28.97	9	7	2
1363	19.8	158.78	96.34	13	8	3
1364	58.74	341.3	131.4	13	8	3
1365	68.62	177.44	98.6	14	7	4
1366	44.64	306.26	44.64	14	8	2
1367	23.28	275.5	34.1	10	7	3
1368	16.55	222.35	367.39	8	5	8
1369	71.05	248.47	105.15	11	7	4
1370	30.48	335.74	265.8	11	8	7
1371	60.78	182.96	260.62	12	6	7
1372	54.15	259.39	107.99	14	7	3
1373	64.62	234.32	134.92	15	6	3
