sc	rl	cl	kl	rh	ch	kh
694	66.42	140.7	174.16	14	5	5
695	53.78	275.04	120.06	13	6	4
696	34.2	317.28	555.78	17	7	12
697	66.39	268.23	710.35	13	6	17
698	24.63	139.43	166.01	8	5	6
699	58.63	235.07	396.69	12	6	11
700	26.44	254.92	109.66	9	7	3
701	41.0	335.92	41.0	11	8	2
702	36.32	137.9	251.84	9	5	6
703	30.25	250.97	96.61	11	6	4
704	59.21	283.13	123.01	11	8	5
705	57.74	237.1	117.32	15	6	3
706	50.39	134.79	581.89	15	4	15
707	21.56	234.1	221.64	13	7	5
708	32.86	94.48	247.82	14	4	7
709	36.4	119.38	390.84	10	5	8
710	25.39	230.31	237.77	10	7	7
711	40.88	304.94	815.56	19	8	16
712	31.55	211.87	126.73	12	6	4
713	69.78	258.72	967.96	15	7	22
714	15.13	164.63	248.41	11	4	8
715	50.43	144.67	95.29	14	5	5
716	45.76	250.48	61.82	9	9	3
717	20.9	222.9	106.42	11	7	3
718	37.01	124.37	40.13	9	4	3
719	47.52	292.78	254.66	12	6	7
720	58.72	58.72	66.36	17	2	3
721	32.75	320.11	135.77	12	6	4
722	17.31	82.47	17.93	9	4	3
723	53.83	199.91	423.15	16	6	10
724	11.51	203.29	332.75	7	6	7
725	48.03	367.91	48.03	13	8	2
726	60.88	258.96	185.1	15	7	4
727	56.16	187.6	126.06	11	6	5
728	57.99	194.19	109.27	12	5	4
729	57.49	268.39	124.29	11	6	3
730	54.77	198.59	90.63	12	6	3
731	74.55	96.81	384.91	16	3	7
732	29.76	202.02	29.76	11	5	2
733	27.61	38.43	347.85	11	3	11
734	64.14	200.04	185.9	12	6	6
735	65.71	178.27	65.71	13	6	2
736	38.53	101.65	106.35	9	4	4
737	64.88	262.98	122.9	13	8	3
738	59.97	253.53	59.97	12	6	2
739	63.9	143.88	165.12	15	5	4
740	45.97	238.87	180.59	11	6	4
741	31.03	197.21	204.63	13	5	6
742	70.39	172.89	256.67	17	6	7
743	45.05	130.53	187.37	11	5	7
744	49.54	109.64	67.8	9	6	4
745	57.98	97.36	110.94	17	3	3
746	32.53	107.57	171.03	6	4	5
747	44.44	201.72	388.96	13	6	10
748	29.57	237.17	129.77	9	6	4
749	68.35	315.65	313.45	14	7	6
750	47.57	261.73	86.91	10	7	4
751	37.05	149.57	120.35	10	6	6
752	53.15	367.63	159.51	14	8	4
753	70.29	294.11	364.81	15	6	8
754	64.51	341.97	509.83	15	8	11
755	26.12	116.46	210.62	7	6	6
756	28.13	143.43	148.05	11	5	5
757	35.56	206.32	126.56	12	6	4
758	19.03	90.01	243.73	8	4	8
759	19.84	397.54	505.36	10	8	15
760	64.18	190.06	246.92	16	5	7
761	54.2	142.74	72.76	11	5	3
762	56.31	291.57	87.83	13	7	3
763	54.93	165.17	154.81	13	6	4
764	44.53	256.41	207.57	10	5	5
765	67.91	250.33	453.53	16	7	11
766	39.14	197.26	138.72	13	6	5
767	46.44	322.52	229.5	11	8	6
768	31.61	340.29	154.81	11	7	5
769	58.89	258.13	432.23	12	6	11
770	15.47	161.83	15.47	10	5	2
771	21.85	126.57	281.51	10	4	9
772	52.67	157.29	81.37	12	7	3
773	43.88	344.36	119.34	14	7	3
774	57.61	177.27	442.27	13	5	8
775	51.55	278.33	166.67	13	6	5
776	37.81	476.51	95.43	6	9	3
777	38.06	253.64	38.06	9	8	2
778	25.03	136.37	214.41	10	5	5
779	56.79	164.17	435.13	10	5	12
780	8.53	229.71	613.73	7	7	15
781	11.49	166.11	11.49	5	6	2
782	55.08	113.38	836.42	14	4	20
783	14.37	250.53	329.51	8	7	7
784	22.69	208.41	86.13	10	6	4
785	66.7	284.62	213.04	12	7	5
786	43.72	270.48	144.28	9	6	5
787	48.97	234.15	62.57	12	7	3
788	34.46	328.84	253.32	13	8	6
789	69.95	218.91	304.43	14	6	9
790	59.75	336.55	179.55	12	8	5
791	36.26	255.52	838.06	16	7	19
792	48.37	227.05	180.73	17	7	5
793	31.37	157.99	122.25	9	5	5
794	48.39	319.31	221.45	9	7	6
795	28.71	219.41	149.25	7	8	4
796	61.92	331.26	183.36	14	9	5
797	6.26	105.46	6.26	4	4	2
798	24.79	136.09	842.61	11	4	22
799	54.55	130.07	132.99	11	4	4
800	41.05	190.97	380.49	9	5	13
801	38.85	239.17	41.67	12	5	3
802	66.94	86.58	186.58	12	3	4
803	27.33	370.83	110.55	7	9	3
804	46.4	233.06	276.84	9	5	8
805	37.61	248.65	131.91	11	7	4
806	44.54	308.44	95.0	9	9	4
807	37.29	280.09	37.29	14	8	2
808	9.28	216.58	37.76	8	5	4
809	46.87	359.65	178.25	14	8	5
810	57.87	269.55	254.89	8	9	8
811	17.89	221.89	179.97	10	5	5
812	19.47	314.11	75.81	6	8	3
813	21.87	151.51	240.15	11	4	5
814	67.71	155.51	787.55	15	5	17
815	35.91	273.29	131.63	11	6	5
816	55.31	200.17	217.99	10	6	6
817	40.48	196.76	322.02	10	5	10
818	17.12	218.44	17.12	8	5	2
819	8.58	241.44	8.58	5	6	2
820	71.71	149.87	227.93	17	7	7
821	54.63	212.39	224.75	13	7	5
822	48.49	142.15	171.81	12	5	6
823	36.09	236.71	172.27	15	7	4
824	49.45	315.25	55.21	11	7	3
825	17.76	130.06	17.76	8	3	2
826	50.89	58.53	58.53	13	3	3
827	44.9	273.56	174.88	11	6	6
828	52.3	284.24	150.52	10	7	4
829	39.07	203.43	181.89	16	5	7
830	3.79	241.37	525.23	5	7	14
831	62.86	84.04	70.34	11	4	4
832	10.51	243.75	142.49	6	7	4
833	25.28	188.26	485.44	11	5	14
834	10.46	270.26	387.14	8	7	8
835	23.22	119.46	316.96	10	5	9
836	24.99	157.35	94.77	10	6	3
837	54.8	109.22	249.04	11	4	8
838	65.45	261.49	78.73	13	6	3
839	48.98	249.24	213.4	9	7	6
840	56.64	322.32	183.02	12	7	7
841	43.41	233.13	180.07	11	7	5
842	30.86	308.2	315.8	5	6	9
843	12.78	112.8	139.54	5	5	5
844	30.48	217.52	473.14	10	7	13
845	37.64	276.44	219.52	11	6	7
846	47.5	141.36	583.92	12	4	16
847	24.61	316.83	122.03	5	9	4
848	42.46	143.56	49.9	14	4	3
849	10.74	122.44	445.94	6	4	12
850	41.14	166.88	107.62	12	5	3
851	40.67	321.13	40.67	9	8	2
852	14.8	289.16	40.4	8	6	5
853	49.91	247.07	174.31	11	7	6
854	12.54	169.32	164.56	9	5	4
855	54.07	214.99	147.37	12	7	5
856	27.49	120.67	44.75	10	4	3
857	36.01	77.31	237.57	9	4	8
858	61.39	244.93	209.07	16	6	5
859	16.41	190.73	122.45	9	5	3
860	8.89	110.91	767.07	4	4	16
861	46.99	131.13	148.21	10	5	4
862	70.62	295.56	113.72	13	9	4
863	31.27	123.93	33.37	13	5	3
864	56.71	220.11	73.97	14	5	3
865	55.51	167.41	116.41	11	5	4
866	26.77	209.73	36.27	8	7	3
867	44.83	135.55	287.37	13	4	6
868	37.85	264.11	72.67	10	7	4
869	45.41	216.33	190.73	9	6	6
870	56.58	209.62	352.9	14	6	9
871	50.68	330.92	173.44	12	7	6
872	37.62	175.44	117.88	10	5	4
873	38.17	346.85	123.23	10	8	4
874	50.78	247.98	294.34	12	5	7
875	46.85	165.55	195.01	12	5	5
876	38.51	238.03	109.39	14	6	3
877	11.95	208.17	276.07	10	5	6
878	47.3	66.16	47.3	10	3	2
879	60.06	202.08	686.24	14	6	17
880	69.22	218.84	153.8	15	7	4
881	44.43	127.85	75.75	9	4	4
882	23.7	245.28	730.98	10	6	20
883	40.89	189.35	367.87	11	5	13
884	45.61	241.79	101.95	14	7	3
885	64.37	150.43	161.67	15	4	5
886	28.49	203.79	153.81	12	6	5
887	56.66	134.46	109.0	13	5	3
888	38.55	215.53	94.89	10	7	3
889	64.45	193.09	64.45	15	6	2
890	64.87	223.29	76.87	14	5	3
891	44.89	190.91	211.99	11	5	7
892	42.39	177.73	333.35	11	6	9
893	13.63	121.23	13.63	8	7	2
894	55.18	360.14	144.42	14	8	5
895	43.16	235.0	202.88	14	7	5
896	39.33	385.23	151.05	11	9	4
897	5.71	394.41	125.69	6	9	4
898	61.49	210.67	61.49	16	6	2
899	84.01	241.07	192.67	18	5	6
900	55.65	279.47	96.67	10	7	4
901	38.21	404.03	38.21	9	9	2
902	41.26	251.56	177.06	11	7	6
903	42.22	123.64	217.54	10	5	8
904	14.41	221.75	14.41	6	6	2
905	32.95	124.31	346.71	11	5	10
906	29.26	220.44	140.4	8	7	4
907	45.44	216.24	608.34	13	5	18
908	28.2	215.16	501.78	7	7	16
909	52.37	311.65	52.37	12	7	2
910	56.89	164.09	118.49	14	5	4
911	42.78	130.86	140.46	13	5	3
912	39.41	150.41	268.71	8	7	7
913	55.27	180.03	133.81	17	6	5
914	5.11	145.45	240.63	5	4	8
915	61.24	158.38	198.36	11	5	5
916	21.32	208.46	55.02	7	6	3
917	50.76	97.34	53.8	12	3	3
918	45.14	165.08	674.6	14	5	16
919	39.83	226.79	176.61	11	7	5
920	46.36	255.16	69.54	13	7	3
921	45.05	265.35	57.05	12	6	3
922	45.63	217.47	115.41	13	7	3
923	42.1	159.9	42.1	11	5	2
924	37.78	118.26	156.14	11	4	6
925	64.13	195.71	459.65	17	5	11
926	42.88	122.48	49.44	14	4	3
927	46.6	118.18	81.06	10	5	4
928	35.6	67.52	35.6	6	4	2
929	33.65	162.89	231.03	14	6	5
930	35.19	371.99	156.95	11	9	5
931	41.01	242.63	222.21	10	8	7
932	15.54	195.32	105.74	6	6	3
933	47.98	269.52	499.08	10	7	10
934	43.84	150.32	127.06	11	5	3
935	63.26	221.18	185.54	13	6	5
936	39.37	39.37	535.27	14	2	11
937	17.07	179.67	143.75	8	7	4
938	0.31	253.85	438.61	2	6	13
939	36.04	164.08	152.7	8	5	5
940	31.25	268.03	302.59	12	6	7
941	52.13	233.23	97.83	10	6	3
942	58.49	219.35	274.99	16	7	8
943	50.45	123.93	116.81	8	4	3
944	25.16	388.58	25.16	13	9	2
945	77.53	129.17	140.93	15	4	4
946	64.77	65.79	64.77	15	3	2
947	46.68	194.78	132.82	7	6	5
948	35.68	122.46	376.48	11	4	9
949	29.74	216.74	112.96	10	6	3
950	38.17	194.99	51.61	10	6	3
951	41.52	425.12	889.32	10	10	19
952	54.54	268.24	330.82	12	6	9
953	52.43	241.17	142.61	9	7	5
954	68.51	252.33	125.17	14	7	4
955	60.26	152.24	70.96	11	5	4
956	77.16	371.4	544.96	17	10	16
957	36.18	277.02	124.78	9	9	5
958	45.77	121.09	340.23	13	4	7
959	46.69	182.51	195.25	9	6	5
960	42.42	119.48	99.04	11	4	3
961	58.0	104.38	170.22	13	4	5
962	54.88	217.02	68.92	16	6	3
963	17.37	77.57	50.43	8	3	3
964	67.95	202.75	238.97	14	5	5
965	46.8	167.08	85.32	12	4	3
966	56.65	248.29	133.83	12	8	4
967	13.56	71.04	40.88	8	3	4
968	49.58	132.8	437.9	11	3	11
969	55.02	211.52	153.72	17	6	4
970	25.23	308.57	379.47	7	8	10
971	63.13	251.41	284.59	13	7	7
972	68.17	206.23	1125.73	13	6	25
973	52.32	177.38	169.54	13	5	5
974	11.7	109.22	11.7	10	3	2
975	58.45	121.35	60.19	14	6	3
976	17.52	225.2	161.78	7	6	5
977	51.02	169.2	134.96	14	6	4
978	35.2	197.26	51.2	8	6	3
979	42.77	180.05	82.25	9	5	3
980	76.56	167.3	282.16	14	5	7
981	34.19	173.49	52.51	9	5	4
982	68.76	252.18	324.42	16	5	9
983	18.06	55.18	96.66	8	4	3
984	68.75	246.07	581.37	16	8	15
985	49.05	307.11	209.67	11	8	7
986	21.43	245.13	94.59	11	8	3
987	71.54	258.94	277.94	17	6	7
988	65.43	189.07	377.41	13	4	10
989	43.44	194.36	127.12	10	5	4
990	63.9	90.86	162.44	11	3	4
991	52.5	116.52	124.08	9	5	4
992	61.48	239.1	61.48	15	8	2
993	41.27	92.71	41.27	12	4	2
994	34.06	283.48	44.74	8	8	4
995	63.75	362.85	878.13	15	8	19
996	58.24	220.82	156.02	13	6	5
997	58.94	316.18	196.5	13	7	5
998	50.25	236.77	105.41	12	6	4
999	56.66	239.32	209.5	11	7	6
1000	41.3	187.22	206.52	7	6	7
1001	22.91	127.21	413.59	9	5	9
1002	6.54	92.8	182.46	5	3	6
1003	70.98	151.94	244.34	14	5	8
1004	2.77	187.91	28.35	5	7	3
1005	62.27	244.43	331.67	15	5	9
1006	32.77	370.53	266.23	9	7	8
1007	22.99	225.97	399.81	8	5	9
1008	22.56	278.92	104.68	9	6	3
1009	60.43	184.69	87.87	16	5	3
1010	41.84	141.52	69.28	11	4	3
1011	46.67	192.21	60.05	11	6	3
1012	7.07	106.59	275.39	3	3	7
1013	49.37	266.69	357.13	15	7	9
1014	46.83	193.91	96.51	11	5	3
1015	24.99	125.35	54.33	9	5	3
1016	33.91	166.97	376.89	7	6	12
1017	44.49	191.13	292.91	9	4	9
1018	52.12	159.88	65.4	10	5	3
1019	41.81	214.99	446.95	11	6	10
1020	38.39	289.17	221.51	9	8	6
1021	31.28	240.68	335.14	11	7	7
1022	59.48	185.34	224.26	14	6	7
1023	26.69	164.51	95.51	11	6	3
1024	35.66	106.7	35.66	11	3	2
1025	18.75	199.47	86.95	10	6	3
1026	49.58	267.94	78.28	15	7	3
1027	54.81	200.15	300.37	12	5	7
1028	57.26	386.32	139.7	15	9	4
1029	21.7	135.76	50.52	9	5	3
1030	9.24	267.94	101.94	8	6	4
1031	41.18	209.34	131.6	11	6	6
1032	50.19	153.49	151.83	16	4	4
1033	57.79	332.01	180.53	13	8	5
1034	60.56	215.96	143.86	16	7	6
1035	49.94	205.98	105.56	10	5	4
1036	47.75	304.65	47.75	12	7	2
1037	73.26	164.9	261.6	14	5	8
1038	16.29	195.37	16.29	7	6	2
1039	44.67	242.67	97.81	8	6	5
1040	19.25	232.01	19.25	12	6	2
1041	58.78	137.52	453.02	11	5	13
1042	30.31	139.17	120.45	12	5	5
1043	71.6	176.06	110.44	13	7	4
1044	31.55	251.87	142.17	7	7	5
1045	32.95	280.37	32.95	11	8	2
1046	57.86	315.56	92.98	12	7	4
1047	27.72	273.86	47.72	10	7	3
1048	52.2	175.46	424.14	8	5	10
1049	48.66	188.56	131.94	13	5	6
1050	29.66	218.88	628.8	12	6	13
1051	50.32	219.06	277.68	11	6	8
1052	21.91	244.71	116.57	10	6	4
1053	65.21	106.47	91.59	16	4	3
1054	26.34	137.46	681.02	9	4	15
1055	25.25	25.25	144.57	11	2	4
1056	51.2	179.32	263.34	11	5	8
1057	32.88	326.02	80.74	12	7	4
1058	56.39	159.05	429.65	10	7	9
1059	18.78	258.22	168.84	13	6	4
1060	51.17	189.95	88.37	11	5	3
1061	54.59	384.27	238.31	10	8	7
1062	44.37	152.65	50.25	12	5	3
1063	54.67	160.79	467.79	13	5	12
1064	32.54	190.96	154.92	12	5	5
1065	49.5	134.36	208.78	10	4	6
1066	56.42	147.38	481.06	11	5	11
1067	69.57	78.87	121.35	15	4	4
1068	62.65	96.11	202.65	15	4	5
1069	28.09	218.19	151.69	12	7	4
1070	32.55	55.31	325.57	10	3	8
1071	35.73	190.53	142.09	11	6	4
1072	34.44	243.96	623.3	10	7	14
1073	39.17	184.73	136.33	12	6	5
1074	59.71	85.97	210.31	14	4	7
1075	28.99	149.79	368.57	12	5	9
1076	19.66	190.62	148.84	9	4	5
1077	68.37	275.63	105.89	13	8	3
1078	70.36	333.82	93.8	17	7	3
1079	30.44	217.5	225.66	13	5	7
1080	63.09	244.17	63.09	15	7	2
1081	50.74	198.74	298.82	9	5	7
1082	50.07	154.75	153.79	11	6	4
1083	35.66	131.44	736.56	9	6	18
1084	74.27	309.71	85.09	15	7	4
1085	22.82	310.44	73.42	8	7	4
1086	48.36	90.48	51.58	9	4	3
1087	13.64	239.26	13.64	7	7	2
1088	70.13	208.41	544.09	15	5	12
1089	45.42	45.42	80.24	12	2	3
1090	73.09	306.91	117.91	18	6	4
1091	23.59	294.45	31.47	9	8	3
1092	57.23	138.47	312.89	13	4	9
1093	29.02	203.04	29.02	9	6	2
1094	50.3	178.28	327.54	12	6	8
1095	62.66	237.12	289.48	12	6	8
1096	22.82	135.94	22.82	13	5	2
1097	42.8	298.0	78.66	11	8	3
1098	46.74	122.2	214.32	12	4	8
1099	17.66	262.46	167.74	10	8	5
1100	49.74	141.44	69.04	9	5	3
1101	61.02	303.32	175.48	14	7	5
1102	27.82	243.42	226.56	13	6	5
1103	20.99	264.57	377.99	12	7	9
1104	42.66	186.46	93.3	12	8	3
1105	63.55	253.79	63.55	11	8	2
1106	64.44	110.66	262.62	15	4	7
1107	31.81	342.47	135.93	13	7	4
1108	58.99	263.49	58.99	11	6	2
1109	60.32	185.46	279.38	14	6	6
1110	58.38	316.68	329.84	10	7	7
1111	14.89	211.19	137.55	10	7	5
1112	24.06	249.76	134.38	9	6	4
1113	9.39	186.53	141.97	7	6	4
1114	48.82	198.44	70.86	11	7	3
1115	55.28	246.46	168.32	16	8	4
1116	54.16	324.32	436.5	12	6	12
1117	21.82	128.2	145.52	6	4	5
1118	39.16	195.7	516.7	8	6	17
1119	68.26	264.8	748.4	15	6	14
1120	12.79	150.65	230.67	8	4	7
1121	15.85	253.65	15.85	10	5	2
1122	56.21	245.13	56.21	10	6	2
1123	48.2	185.34	557.36	10	7	16
1124	31.75	146.99	129.83	15	3	3
1125	42.67	207.57	99.01	9	7	3
1126	80.51	362.81	261.49	18	9	8
1127	48.44	243.54	137.52	14	7	4
1128	20.21	320.13	67.53	11	7	3
1129	46.55	350.41	205.95	11	9	7
1130	59.02	214.32	225.9	17	5	7
1131	38.7	130.8	274.3	11	5	8
1132	52.25	381.31	97.67	12	8	4
1133	55.11	89.01	233.25	14	4	7
1134	62.34	273.18	231.3	15	6	6
1135	71.73	185.35	200.97	15	4	4
1136	56.96	186.18	112.76	10	5	4
1137	43.29	260.85	57.95	12	5	3
1138	35.67	114.03	93.29	9	4	3
1139	45.07	140.53	226.95	14	5	7
1140	39.93	178.99	214.73	19	5	6
1141	70.74	192.58	266.62	14	7	8
1142	11.66	228.08	217.06	8	6	8
1143	39.39	44.97	144.37	9	3	4
1144	46.53	173.61	316.15	12	5	9
1145	29.44	166.88	93.22	11	5	3
1146	65.28	339.14	145.18	12	8	4
1147	64.43	228.55	80.67	15	6	3
1148	20.34	102.16	129.24	7	3	5
1149	44.83	132.09	44.83	10	5	2
1150	17.12	190.06	56.18	14	5	3
1151	39.44	101.66	118.98	8	4	4
1152	43.38	140.3	99.72	11	5	3
1153	56.13	176.97	361.45	13	4	10
1154	29.37	244.01	195.69	8	8	6
1155	70.42	186.9	82.98	17	6	3
1156	25.43	282.19	348.29	10	7	11
1157	85.22	203.14	119.68	19	4	4
1158	38.84	176.94	122.06	12	5	3
1159	60.92	145.2	147.6	15	5	6
1160	68.57	255.19	234.21	14	6	6
1161	20.22	142.48	128.22	9	6	5
1162	47.25	349.59	71.07	14	8	4
1163	47.92	175.3	47.92	10	8	2
1164	17.91	219.59	183.45	8	5	5
1165	36.69	270.47	187.79	9	7	7
1166	59.7	302.24	99.02	13	7	3
1167	12.24	227.24	253.74	7	7	6
1168	60.88	199.78	122.22	10	6	5
1169	16.32	185.6	306.44	6	6	7
1170	52.31	191.75	169.29	12	5	7
1171	30.24	158.04	86.28	5	5	4
1172	55.98	153.24	161.12	11	6	4
1173	34.47	211.85	70.41	10	7	5
1174	53.47	238.15	218.55	11	6	5
1175	15.04	152.2	76.24	12	5	3
1176	62.35	148.57	131.83	11	4	4
1177	35.83	190.11	53.25	10	6	3
1178	21.35	216.09	180.33	8	7	6
1179	24.97	246.87	88.41	12	6	4
1180	32.33	279.73	92.77	11	7	4
1181	42.76	338.28	210.72	11	7	7
1182	10.99	289.57	95.25	7	7	4
1183	57.1	210.24	145.76	12	5	6
1184	60.21	108.41	120.39	13	5	4
1185	54.03	235.95	97.43	10	6	4
1186	67.18	214.88	556.14	12	7	14
1187	32.76	208.44	78.46	8	5	3
1188	40.26	108.22	46.18	10	4	3
1189	53.78	366.66	96.06	13	7	4
1190	74.2	93.96	304.1	16	3	7
1191	32.72	150.34	98.12	10	6	4
1192	66.17	267.29	305.29	12	6	9
1193	62.61	394.51	118.71	13	8	3
1194	66.88	108.38	783.36	16	5	16
1195	64.11	206.65	64.11	13	5	2
1196	60.37	104.55	153.33	14	5	5
1197	41.2	231.96	153.08	8	6	5
1198	45.62	199.64	769.78	11	5	16
1199	64.55	248.71	239.21	15	7	6
1200	39.99	280.63	212.97	13	6	5
1201	15.83	238.75	123.61	6	7	4
1202	69.24	269.38	348.24	16	7	8
1203	59.26	273.32	113.24	16	6	3
1204	51.58	263.38	64.52	13	6	3
1205	17.74	231.92	51.44	6	7	3
1206	70.98	91.08	198.46	15	3	5
1207	22.39	108.77	179.37	9	5	4
1208	62.09	170.79	62.09	14	5	2
1209	13.58	133.0	222.6	7	5	7
1210	59.08	271.6	116.5	13	6	3
1211	38.6	170.54	155.06	10	6	6
1212	63.06	241.52	63.06	17	7	3
1213	67.46	243.16	181.12	19	7	5
1214	26.46	192.08	184.5	12	6	5
1215	12.02	137.28	330.72	10	4	9
1216	49.95	133.15	357.87	11	5	10
1217	33.62	80.42	113.34	8	4	5
1218	17.23	249.97	61.89	9	7	4
1219	9.75	149.73	134.45	7	6	4
1220	20.03	85.69	20.03	9	5	2
1221	41.54	136.68	147.94	11	5	6
1222	63.09	170.93	617.45	14	5	14
1223	60.61	163.73	171.67	10	4	5
1224	56.28	268.4	201.6	14	6	6
1225	47.77	307.03	128.81	14	6	3
1226	46.91	224.23	46.91	13	7	2
1227	58.7	359.24	135.2	13	6	4
1228	65.13	122.25	65.13	14	4	2
1229	22.99	231.19	122.99	8	7	4
1230	41.49	371.93	80.73	15	9	4
1231	57.8	244.42	71.24	14	7	4
1232	27.0	210.94	73.94	11	8	3
1233	50.76	271.96	50.76	10	8	2
1234	57.89	265.03	57.89	11	6	2
1235	64.23	282.71	70.83	13	8	3
1236	48.92	243.34	512.6	12	6	14
1237	31.9	157.34	136.46	13	6	4
1238	55.97	354.77	318.85	13	7	8
1239	35.51	136.09	137.51	12	5	4
1240	23.65	223.07	241.31	11	6	7
1241	58.2	272.1	154.72	11	6	7
1242	65.17	323.89	65.17	16	7	2
1243	54.9	135.62	248.68	11	4	7
1244	42.57	296.39	166.77	14	9	4
1245	45.2	134.48	45.2	14	4	2
1246	37.09	249.41	133.99	15	8	4
1247	53.36	222.78	66.64	10	5	3
1248	19.17	189.77	568.47	7	6	17
1249	54.03	310.51	203.75	10	8	6
1250	49.55	168.27	76.73	14	5	3
1251	64.73	69.75	187.43	14	3	7
1252	33.53	276.81	33.53	10	6	2
1253	63.98	158.08	83.74	14	5	3
1254	23.06	145.52	139.98	7	5	6
1255	33.7	163.06	245.42	9	6	7
1256	57.21	158.03	162.19	12	4	4
1257	43.34	166.74	210.26	11	6	11
1258	42.18	294.0	81.62	12	7	3
1259	38.3	309.46	293.96	9	8	9
1260	61.14	274.7	253.02	13	5	7
1261	63.08	198.44	165.42	13	5	5
1262	43.99	160.79	478.81	11	6	13
1263	34.53	271.59	220.41	9	7	7
1264	25.54	82.94	65.12	7	4	3
1265	29.23	187.65	704.07	9	6	18
1266	72.53	145.37	97.43	13	5	3
1267	34.99	34.99	34.99	10	2	2
1268	31.37	127.95	31.37	11	4	2
1269	33.07	62.35	168.33	10	5	4
1270	44.57	236.35	276.45	12	7	9
1271	6.68	222.22	70.02	5	7	4
1272	46.37	87.37	78.41	11	3	5
1273	40.68	127.24	40.68	8	4	2
1274	30.95	175.23	106.91	12	5	4
1275	59.12	146.0	221.14	11	5	5
1276	12.48	165.96	12.48	6	5	2
1277	18.14	187.14	281.6	10	7	8
1278	60.41	107.51	234.75	11	5	6
1279	48.1	199.14	292.3	15	5	10
1280	47.81	204.61	230.99	12	5	6
1281	70.05	239.21	205.11	16	7	6
1282	17.93	168.53	293.13	5	7	9
1283	11.51	126.27	118.31	9	5	4
1284	40.34	269.74	77.32	11	7	3
1285	34.79	202.99	62.23	10	6	3
1286	5.93	269.69	5.93	7	6	2
1287	64.11	430.89	64.11	14	9	2
1288	16.35	151.71	297.07	5	5	7
1289	30.27	135.01	127.95	10	6	3
1290	59.51	243.95	88.21	15	7	3
1291	22.76	186.66	22.76	10	8	2
1292	38.85	231.79	110.79	14	7	3
1293	30.07	237.75	194.67	12	6	5
1294	43.51	126.75	149.87	8	6	4
1295	33.52	135.26	258.56	8	5	7
1296	48.69	255.67	95.91	10	8	4
1297	49.82	186.6	57.46	10	7	3
1298	49.47	223.59	73.69	14	5	3
1299	50.21	197.13	292.23	14	5	7
1300	46.27	157.51	142.45	11	5	5
1301	29.11	415.89	29.11	15	8	2
1302	35.86	35.86	283.72	11	2	6
1303	61.43	199.15	69.07	16	6	3
1304	18.38	74.24	34.62	9	4	3
1305	39.02	164.64	213.94	10	6	6
1306	71.4	230.68	305.58	14	6	7
1307	28.51	336.79	72.53	10	9	4
1308	58.91	169.77	551.85	12	6	17
1309	39.56	301.1	172.06	9	7	5
1310	53.78	231.82	71.42	14	6	3
1311	51.18	244.94	166.0	14	5	4
1312	47.51	173.79	59.23	9	5	3
1313	30.94	247.8	242.98	9	7	5
1314	37.03	323.63	301.89	11	8	10
1315	59.03	234.97	271.11	12	6	6
1316	26.51	193.71	596.35	8	6	14
1317	45.22	216.06	78.94	11	5	3
1318	64.49	309.65	148.65	14	8	5
1319	63.59	200.01	238.69	21	6	8
1320	38.07	276.61	466.77	10	8	12
1321	52.97	52.97	52.97	13	2	2
1322	46.06	304.02	46.06	12	8	2
1323	5.43	242.25	61.57	4	6	3
1324	5.43	224.25	5.43	4	5	2
1325	69.41	268.89	201.25	15	6	7
1326	41.29	129.23	181.17	10	4	5
1327	30.17	60.17	131.95	6	3	4
1328	48.99	298.75	470.25	10	8	10
1329	55.91	257.61	389.59	12	6	8
1330	38.71	287.75	157.51	10	8	4
1331	47.24	132.22	511.86	8	5	13
1332	49.24	151.08	352.22	12	5	9
1333	37.56	173.98	186.36	10	6	5
1334	70.69	383.49	292.51	16	7	6
1335	81.64	166.72	137.78	17	6	5
1336	58.02	348.56	206.48	14	8	6
1337	63.58	329.0	242.6	14	8	6
1338	55.56	116.06	55.56	11	5	2
1339	47.64	47.64	608.04	9	2	13
1340	30.37	161.61	167.21	10	5	4
1341	33.76	78.26	33.76	12	3	2
1342	56.19	221.67	166.97	13	6	5
1343	51.49	221.15	288.51	12	8	8
1344	41.64	150.38	128.22	11	5	6
1345	47.51	233.61	868.83	12	7	21
1346	48.38	153.06	104.72	11	5	3
1347	31.58	284.16	31.58	10	8	2
1348	67.05	135.29	287.51	15	4	10
1349	18.79	237.15	549.29	10	7	12
1350	77.1	217.46	328.38	12	6	9
1351	52.97	230.49	120.51	16	7	3
1352	56.23	149.71	91.05	13	5	3
1353	57.18	360.74	218.4	17	6	5
1354	23.7	184.64	37.74	12	7	3
1355	40.55	125.39	257.63	14	5	7
1356	55.67	306.67	255.99	12	8	7
1357	63.03	368.81	63.03	15	9	2
1358	7.95	264.27	181.61	7	7	6
1359	51.84	191.4	69.88	14	4	3
1360	58.71	161.03	87.91	15	6	5
1361	52.83	173.33	141.55	13	6	4
1362	40.13	221.43	267.83	9	6	6
1363	60.88	347.0	116.26	14	8	5
1364	46.73	150.39	164.47	13	5	6
1365	45.36	267.24	233.46	7	8	6
1366	49.96	173.34	57.26	13	7	3
1367	41.24	178.6	91.4	15	6	3
1368	51.19	63.45	277.41	9	3	10
1369	45.93	236.61	264.49	11	6	8
1370	14.97	197.91	128.97	9	6	4
1371	13.27	315.33	13.27	9	8	2
1372	39.03	273.79	101.03	8	7	4
1373	40.24	218.52	183.06	12	7	7
